Date, X, Y, Z
A.D. 2023-Nov-10 00:00:00.0000 TDB, 446188.3, -20530.57, -23019.6
A.D. 2023-Nov-11 00:00:00.0000 TDB, 446191.1, -20512.77, -22975.94
A.D. 2023-Nov-12 00:00:00.0000 TDB, 446193.9, -20494.98, -22932.29
A.D. 2023-Nov-13 00:00:00.0000 TDB, 446196.6, -20477.17, -22888.63
A.D. 2023-Nov-14 00:00:00.0000 TDB, 446199.3, -20459.37, -22844.97
A.D. 2023-Nov-15 00:00:00.0000 TDB, 446202.1, -20441.56, -22801.3
A.D. 2023-Nov-16 00:00:00.0000 TDB, 446204.8, -20423.76, -22757.63
A.D. 2023-Nov-17 00:00:00.0000 TDB, 446207.6, -20405.96, -22713.97
A.D. 2023-Nov-18 00:00:00.0000 TDB, 446210.3, -20388.16, -22670.32
A.D. 2023-Nov-19 00:00:00.0000 TDB, 446213, -20370.36, -22626.66
A.D. 2023-Nov-20 00:00:00.0000 TDB, 446215.7, -20352.54, -22582.99
A.D. 2023-Nov-21 00:00:00.0000 TDB, 446218.4, -20334.74, -22539.33
A.D. 2023-Nov-22 00:00:00.0000 TDB, 446221.2, -20316.94, -22495.66
A.D. 2023-Nov-23 00:00:00.0000 TDB, 446223.9, -20299.14, -22452
A.D. 2023-Nov-24 00:00:00.0000 TDB, 446226.6, -20281.34, -22408.34
A.D. 2023-Nov-25 00:00:00.0000 TDB, 446229.3, -20263.53, -22364.68
A.D. 2023-Nov-26 00:00:00.0000 TDB, 446232, -20245.72, -22321.01
A.D. 2023-Nov-27 00:00:00.0000 TDB, 446234.6, -20227.91, -22277.34
A.D. 2023-Nov-28 00:00:00.0000 TDB, 446237.3, -20210.11, -22233.68
A.D. 2023-Nov-29 00:00:00.0000 TDB, 446240, -20192.31, -22190.01
A.D. 2023-Nov-30 00:00:00.0000 TDB, 446242.7, -20174.51, -22146.35
A.D. 2023-Dec-01 00:00:00.0000 TDB, 446245.3, -20156.7, -22102.69
A.D. 2023-Dec-02 00:00:00.0000 TDB, 446248, -20138.88, -22059.02
A.D. 2023-Dec-03 00:00:00.0000 TDB, 446250.7, -20121.07, -22015.35
A.D. 2023-Dec-04 00:00:00.0000 TDB, 446253.3, -20103.27, -21971.68
A.D. 2023-Dec-05 00:00:00.0000 TDB, 446255.9, -20085.47, -21928.02
A.D. 2023-Dec-06 00:00:00.0000 TDB, 446258.6, -20067.67, -21884.36
A.D. 2023-Dec-07 00:00:00.0000 TDB, 446261.2, -20049.85, -21840.69
A.D. 2023-Dec-08 00:00:00.0000 TDB, 446263.8, -20032.04, -21797.02
A.D. 2023-Dec-09 00:00:00.0000 TDB, 446266.5, -20014.23, -21753.35
A.D. 2023-Dec-10 00:00:00.0000 TDB, 446269.1, -19996.43, -21709.68
A.D. 2023-Dec-11 00:00:00.0000 TDB, 446271.7, -19978.62, -21666.02
A.D. 2023-Dec-12 00:00:00.0000 TDB, 446274.3, -19960.82, -21622.36
A.D. 2023-Dec-13 00:00:00.0000 TDB, 446276.9, -19943, -21578.69
A.D. 2023-Dec-14 00:00:00.0000 TDB, 446279.5, -19925.19, -21535.02
A.D. 2023-Dec-15 00:00:00.0000 TDB, 446282.1, -19907.38, -21491.34
A.D. 2023-Dec-16 00:00:00.0000 TDB, 446284.7, -19889.57, -21447.67
A.D. 2023-Dec-17 00:00:00.0000 TDB, 446287.3, -19871.77, -21404.01
A.D. 2023-Dec-18 00:00:00.0000 TDB, 446289.9, -19853.96, -21360.34
A.D. 2023-Dec-19 00:00:00.0000 TDB, 446292.4, -19836.14, -21316.67
A.D. 2023-Dec-20 00:00:00.0000 TDB, 446295, -19818.33, -21273
A.D. 2023-Dec-21 00:00:00.0000 TDB, 446297.6, -19800.52, -21229.32
A.D. 2023-Dec-22 00:00:00.0000 TDB, 446300.1, -19782.71, -21185.65
A.D. 2023-Dec-23 00:00:00.0000 TDB, 446302.7, -19764.91, -21141.99
A.D. 2023-Dec-24 00:00:00.0000 TDB, 446305.2, -19747.1, -21098.32
A.D. 2023-Dec-25 00:00:00.0000 TDB, 446307.8, -19729.28, -21054.65
A.D. 2023-Dec-26 00:00:00.0000 TDB, 446310.3, -19711.46, -21010.97
A.D. 2023-Dec-27 00:00:00.0000 TDB, 446312.8, -19693.65, -20967.3
A.D. 2023-Dec-28 00:00:00.0000 TDB, 446315.4, -19675.84, -20923.63
A.D. 2023-Dec-29 00:00:00.0000 TDB, 446317.9, -19658.04, -20879.96
A.D. 2023-Dec-30 00:00:00.0000 TDB, 446320.4, -19640.22, -20836.29
A.D. 2023-Dec-31 00:00:00.0000 TDB, 446322.9, -19622.4, -20792.62
A.D. 2024-Jan-01 00:00:00.0000 TDB, 446325.4, -19604.59, -20748.94
